acct_id,hq_id,company,userDomain,city,region,countryCode,revenue_mil_usd,total_employees,naic3,naic6,isISP,usageType,datesCount,domainsCount,hitsSum,pageViewsSum,uniqueViewsSum,clicks,clickDates,hits_iabCat_IAB_1,hits_iabCat_IAB_2,hits_iabCat_IAB_3,hits_iabCat_IAB_4,hits_iabCat_IAB_5,hits_iabCat_IAB_6,hits_iabCat_IAB_7,hits_iabCat_IAB_8,hits_iabCat_IAB_9,hits_iabCat_IAB_10,hits_iabCat_IAB_11,hits_iabCat_IAB_12,hits_iabCat_IAB_13,hits_iabCat_IAB_14,hits_iabCat_IAB_15,hits_iabCat_IAB_16,hits_iabCat_IAB_17,hits_iabCat_IAB_18,hits_iabCat_IAB_19,hits_iabCat_IAB_20,hits_iabCat_IAB_21,hits_iabCat_IAB_22,hits_iabCat_IAB_23,hits_iabCat_IAB_24,hits_iabCat_IAB_25,hits_iabCat_IAB_26
1-10SLJXJ,1-10SLJXJ,REDACTED,REDACTED,Saint Louis,Missouri,US,16.2927,85,444,444190,0,,13,17,32,45,40,0,0,1,0,0,0,0,0,1,0,4,4,0,4,6,0,0,0,0,6,6,0,0,0,0,0,0,0
1-10SLNVN,1-176VQFO,REDACTED,REDACTED,Santa Clarita,California,US,4685,45000,721,721110,0,COM,29,220,774,1785,1156,0,0,74,59,15,1,11,0,13,2,122,12,2,172,24,2,7,0,26,27,132,4,17,42,0,8,0,2
1-10SLOET,1-10SLOET,REDACTED,REDACTED,Ridgecrest,California,US,8.8815,60,541,541110,0,COM,31,326,1279,3562,2193,1,1,152,116,6,4,28,3,31,18,104,34,6,211,52,28,13,3,27,56,255,0,14,92,0,21,0,5
1-10SLOSR,1-10SLOSR,REDACTED,REDACTED,Riviera Beach,Florida,US,18.6562,90,238,238000,0,,15,40,79,229,177,0,0,10,17,0,0,3,0,3,1,5,5,0,13,5,0,0,0,1,5,8,0,1,2,0,0,0,0
1-10SM1Q5,1-10SM1Q5,REDACTED,REDACTED,Murrieta,California,US,6.0178,60,811,811121,0,COM,27,154,878,2446,1070,0,0,13,192,37,38,16,0,4,0,83,13,0,153,112,0,12,0,31,4,93,0,46,31,0,0,0,0
1-10SM6JZ,1-10SM6JZ,REDACTED,REDACTED,San Jose,California,US,9.6682,60,811,811121,0,COM,15,17,118,455,378,0,0,7,61,0,2,0,0,0,0,0,0,0,2,4,3,0,0,0,2,32,0,0,0,0,0,0,5
1-10SM7Z3,1-10SM7Z3,REDACTED,REDACTED,San Jose,California,US,7.30171,310,,,0,,15,25,72,130,76,0,0,4,0,2,0,0,0,0,0,3,0,0,22,1,1,0,0,1,2,31,0,0,1,0,0,0,4
1-10SMNVD,1-10SMNVD,REDACTED,REDACTED,Detroit,Michigan,US,4.3673,60,561,561311,0,,7,10,28,65,42,0,0,0,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,17,0,0,0,0,0,0,0
1-10SMO61,1-10SMO61,REDACTED,REDACTED,Palo Alto,California,US,25.5331,100,238,238220,0,COM,17,40,92,167,125,0,0,7,0,2,2,0,1,1,0,17,1,0,27,5,1,2,0,1,6,8,0,7,4,0,0,0,0
1-10SMOKY,1-VT3XP8,REDACTED,REDACTED,Scranton,Pennsylvania,US,5057748,4143,721,721110,0,COM,11,10,18,46,31,0,0,3,3,0,0,0,0,2,0,0,0,0,1,1,0,0,0,5,0,1,0,0,0,0,2,0,0
1-10SMP2M,1-10SMP2M,REDACTED,REDACTED,Marshalltown,Iowa,US,4.1193,70,624,624190,0,COM,8,8,21,51,21,0,0,5,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,0,0,0,0
1-10SMP93,1-10SMP93,REDACTED,REDACTED,Newport Beach,California,US,33.9052,87,237,237210,0,COM,9,27,77,132,102,0,0,3,0,3,0,0,0,0,0,10,0,0,18,7,0,2,0,7,2,10,0,10,5,0,0,0,0
1-10SMP93,1-10SMP93,REDACTED,REDACTED,Newport Beach,California,US,33.9052,87,237,237210,0,COM,22,63,279,745,414,0,0,7,19,15,0,3,4,7,2,14,5,0,65,66,2,0,0,17,2,25,0,6,19,0,0,0,1
1-10SMV03,1-10SMV03,REDACTED,REDACTED,Green Bay,Wisconsin,US,48.8076,90,424,424430,0,COM,1,1,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SMV03,1-10SMV03,REDACTED,REDACTED,Suamico,Wisconsin,US,48.8076,90,424,424430,0,COM,12,20,57,126,84,0,0,11,5,0,0,0,0,0,0,6,0,0,10,2,0,1,0,0,2,8,0,0,0,0,12,0,0
1-10SN1G0,1-10SN1G0,REDACTED,REDACTED,Brooklyn,New York,US,30,75,237,237110,0,COM,1,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SN1G0,1-10SN1G0,REDACTED,REDACTED,Maspeth,New York,US,30,75,237,237110,0,,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SN31N,1-10SN31N,REDACTED,REDACTED,Garland City,Arkansas,US,4.7861,133,622,622000,0,ORG,7,8,38,145,109,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,1,0,2,0,0,0,0,0
1-10SN31N,1-10SN31N,REDACTED,REDACTED,Hot Springs,Arkansas,US,4.7861,133,622,622000,0,ORG,22,38,104,211,167,0,0,5,29,0,1,0,0,2,0,6,2,0,45,3,0,1,0,5,1,4,0,0,0,0,0,0,0
1-10SN9Q5,1-10SN9Q5,REDACTED,REDACTED,North Little Rock,Arkansas,US,28.739,50,423,423120,0,,17,31,80,265,137,0,0,15,0,1,0,0,3,2,2,5,13,0,6,14,0,1,0,0,4,12,0,0,2,0,0,0,0
1-10SNBC7,1-R0R7LK,REDACTED,REDACTED,New England,North Dakota,US,550.6982,9000,722,722511,0,COM,3,3,4,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
1-10SNBC7,1-R0R7LK,REDACTED,REDACTED,Redmond,Washington,US,550.6982,9000,722,722511,0,COM,3,2,5,20,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1-10SNCNV,1-10SNCNV,REDACTED,REDACTED,Biddeford,Maine,US,45.1034,50,423,423830,0,COM,15,34,143,518,311,0,0,11,7,0,1,0,1,7,1,4,2,0,13,1,0,0,0,0,4,19,0,6,63,0,0,0,3
1-10SNGF5,1-10SNGF5,REDACTED,REDACTED,Haynesville,Louisiana,US,4.2575,99,623,623311,0,COM,12,8,22,118,24,0,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,12,0,0
1-10SNZJ0,1-1HCAF6,REDACTED,REDACTED,Boulder,Colorado,US,210.8053,520,423,423810,0,COM,13,18,79,306,223,0,0,8,43,0,0,0,0,0,0,3,5,0,10,3,1,0,0,0,1,5,0,0,0,0,0,0,0
1-10SO4CS,1-10SO4CS,REDACTED,REDACTED,Agoura Hills,California,US,9.0573,70,541,541620,0,,17,29,115,163,143,0,0,1,0,2,0,1,0,0,0,1,1,0,10,0,0,6,0,1,3,82,0,5,2,0,0,0,0
1-10SOC98,1-10SOC98,REDACTED,REDACTED,Buffalo,New York,US,4.6259,60,441,441210,0,COM,14,23,103,340,266,0,0,0,51,0,1,0,0,0,0,5,4,0,26,4,0,0,1,2,1,4,0,1,2,0,1,0,0
1-10SODD2,1-10SODD2,REDACTED,REDACTED,Buena Park,California,US,33.567,55,441,441110,0,COM,19,33,130,334,224,0,0,8,65,0,1,0,0,0,0,5,8,0,4,6,2,0,3,5,4,16,1,1,0,0,1,0,0
1-10SOH5O,1-10SOH5O,REDACTED,REDACTED,Houston,Texas,US,10.692,60,488,488320,0,,16,6,35,78,48,0,0,1,0,0,0,0,0,0,0,0,2,0,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10SOJLO,1-10SOJLO,REDACTED,REDACTED,Houston,Texas,US,10.098,100,531,531210,0,COM,26,65,224,865,699,0,0,15,8,0,0,1,0,2,0,15,5,0,93,16,2,0,0,2,11,40,0,1,11,0,1,0,1
1-10SOMEG,1-10SOMEG,REDACTED,REDACTED,Longmont,Colorado,US,16.8098,50,238,238990,0,,22,35,124,353,213,0,0,8,10,0,1,1,3,5,2,9,2,0,34,7,0,0,0,2,3,7,0,7,2,0,21,0,0
1-10SOYQP,1-10SOYQP,REDACTED,REDACTED,Brandon,Mississippi,US,4.492,52,541,541618,0,,14,10,33,104,69,0,0,10,5,1,0,0,0,0,0,1,0,0,2,2,0,0,0,4,0,6,0,0,1,0,0,0,1
1-10SP172,1-10SP172,REDACTED,REDACTED,Leakesville,Mississippi,US,10.3922,90,238,238220,0,COM,3,6,7,17,12,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0
1-10SPEXA,1-M67ST4,REDACTED,REDACTED,Pasadena,California,US,6.7741,40,624,624190,0,ORG,18,26,77,180,95,0,0,11,1,0,0,0,0,2,0,2,0,0,9,0,0,3,0,0,3,40,0,6,0,0,0,0,0
1-10SPH16,1-6HDURJ,REDACTED,REDACTED,San Jose,California,US,55.8995,1000,485,485410,0,,4,5,5,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1-10SPH49,1-10SPH49,REDACTED,REDACTED,Hudson,Wisconsin,US,1.5874,59,624,624110,0,ORG,5,5,16,16,16,0,0,2,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,2,0,0,0,0
1-10SPHGP,1-10SPHGP,REDACTED,REDACTED,South Saint Paul,Minnesota,US,1.3164,70,722,722320,0,COM,7,10,14,15,15,0,0,2,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0
1-10SPQK0,1-1G2966B,REDACTED,REDACTED,Hinsdale,Illinois,US,62.6862,400,561,561990,0,,11,19,33,115,75,0,0,7,2,0,0,0,0,0,0,2,2,0,2,11,0,0,0,1,2,4,0,0,0,0,0,0,0
1-10SPSDP,1-10SPSDP,REDACTED,REDACTED,Mechelen,Antwerpen,BE,46.06625,59,236,236116,0,COM,4,4,7,14,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1-10SPV4X,4-1H4E-943,REDACTED,REDACTED,Burlington,North Carolina,US,922.6253,3000,313,313210,0,COM,17,28,78,170,115,0,0,4,6,2,0,0,0,0,0,3,2,0,30,0,0,1,0,1,2,25,0,0,2,0,0,0,0
1-10SPX0J,1-10SPX0J,REDACTED,REDACTED,Plainview,New York,US,4.8222,65,423,423990,0,COM,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1-10SPXM5,1-10SPXM5,REDACTED,REDACTED,Maywood,New Jersey,US,11.9337,80,323,323111,0,,1,1,2,16,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1-10SPY9E,1-10SPY9E,REDACTED,REDACTED,Glen Rock,New Jersey,US,5.4419,80,,,0,COM,7,9,19,46,38,0,0,2,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,3,5,0,0,0,0,0,0,0
1-10SQ9IP,1-SN479J,REDACTED,REDACTED,Gridley,California,US,87.8171,85,424,424910,0,COM,4,7,17,110,53,0,0,0,10,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1-10SQ9IP,1-SN479J,REDACTED,REDACTED,Gridley,California,US,87.8171,85,424,424910,0,,1,2,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1-10SQEVP,1-10SQEVP,REDACTED,REDACTED,Homestead,Florida,US,13.884,80,424,424930,0,,5,7,32,107,59,0,0,1,0,0,9,0,0,0,1,6,0,0,1,5,4,0,0,0,3,1,0,0,0,0,1,0,0
1-10SQHCU,1-10SQHCU,REDACTED,REDACTED,Portland,Oregon,US,2.404,82,722,722511,0,COM,7,7,19,45,19,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,12,0,0
1-10SQJ3J,1-10SQJ3J,REDACTED,REDACTED,Houston,Texas,US,10.3993,60,327,327910,0,COM,8,9,26,60,35,0,0,0,0,0,0,0,0,3,0,2,0,0,11,0,0,0,0,0,0,9,0,0,0,0,1,0,0
1-10SQJ7W,4-1N4Q-3225,REDACTED,REDACTED,Clayton,Missouri,US,193.0191,250,483,483111,0,COM,24,214,1085,3756,1779,0,0,89,85,67,1,3,5,10,6,46,28,3,250,100,2,19,0,32,34,250,17,21,11,0,3,0,3
1-10SQNHQ,1-10SQNHQ,REDACTED,REDACTED,Stockton,California,US,15.4768,50,441,441110,0,COM,14,21,44,238,59,0,0,5,14,0,0,1,0,1,0,2,5,0,0,1,0,0,0,3,3,5,0,4,0,0,0,0,0
1-10SQPPF,1-10SQPPF,REDACTED,REDACTED,Bakersfield,California,US,12.1122,52,484,484121,0,COM,3,3,5,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10SQSR4,1-10SQSR4,REDACTED,REDACTED,Gallatin,Tennessee,US,37.2028,75,335,335999,0,COM,2,2,8,18,11,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1-10SQSY9,1-10SQSY9,REDACTED,REDACTED,Calgary,Alberta,CA,2.700938,16,213,213112,0,COM,2,4,4,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1-10SR1L5,1-10SR1L5,REDACTED,REDACTED,Las Vegas,Nevada,US,10.8258,85,531,531120,0,COM,5,5,22,40,31,0,0,2,5,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,2
1-10SR26H,1-10SR26H,REDACTED,REDACTED,Courtland,Virginia,US,3.3904,100,519,519120,0,ORG,11,17,49,110,95,0,0,0,25,0,2,7,0,0,0,2,0,0,2,1,0,0,0,1,1,4,0,1,2,0,1,0,0
1-10SR26H,1-10SR26H,REDACTED,REDACTED,Richmond,Virginia,US,3.3904,100,519,519120,0,ORG,7,15,34,118,84,0,0,0,0,0,0,0,1,1,0,1,0,0,6,4,1,0,0,0,11,6,0,0,0,3,0,0,0
1-10SR2ZQ,1-10SR2ZQ,REDACTED,REDACTED,Abbotsford,British Columbia,CA,2.600904,15,484,484121,0,COM,4,1,4,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SR3A9,1-10SR3A9,REDACTED,REDACTED,Chicopee,Massachusetts,US,17.4412,60,237,237110,0,COM,10,17,36,72,41,0,0,3,4,0,0,0,0,5,0,3,0,0,7,0,0,0,0,7,0,6,0,1,0,0,0,0,0
1-10SRFXN,1-10SRFXN,REDACTED,REDACTED,San Francisco,California,US,3.5157,99,611,611110,0,ORG,28,102,393,1065,586,0,0,22,15,17,0,12,0,1,0,16,2,1,127,59,0,3,0,22,0,66,0,6,23,0,1,0,0
1-10SRGNS,1-10SRGNS,REDACTED,REDACTED,Sao Paulo,Sao Paulo,BR,108.9258,600,522,522000,0,COM,5,3,8,11,9,0,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SRSBH,1-10SRSBH,REDACTED,REDACTED,Saint Louis,Missouri,US,4.7648,70,531,531190,0,,8,10,18,35,31,0,0,0,1,0,0,1,0,0,0,3,0,0,3,3,0,0,0,0,1,5,1,0,0,0,0,0,0
1-10SRSBH,1-10SRSBH,REDACTED,REDACTED,Saint Louis,Missouri,US,4.7648,70,531,531190,0,,17,22,76,146,100,0,0,1,25,1,0,0,0,0,0,0,1,0,12,5,0,0,0,3,5,21,0,2,0,0,0,0,0
1-10SRWPD,1-1FSN4QT,REDACTED,REDACTED,Boulder,Colorado,US,2362.2,8451,334,334511,0,COM,29,105,495,966,571,0,0,4,26,29,5,33,0,6,1,50,0,0,118,90,0,0,0,23,9,88,0,9,4,0,0,0,0
1-10SS26P,1-12PHC7,REDACTED,REDACTED,San Francisco,California,US,89.912,514,325,325412,0,COM,11,223,981,1447,1103,0,0,76,70,3,3,8,1,6,4,38,14,0,196,84,5,28,25,16,33,304,2,1,28,3,21,0,12
1-10SS26P,1-12PHC7,REDACTED,REDACTED,San Francisco,California,US,89.912,514,325,325412,0,,31,444,2461,4069,2991,0,0,237,177,36,7,14,1,26,14,114,47,1,616,164,25,40,6,106,87,588,3,8,88,0,41,0,15
1-10SS4K5,1-10SS4K5,REDACTED,REDACTED,Mission,Texas,US,12.8893,58,327,327320,0,COM,4,4,7,16,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0
1-10SS50X,4-1N40-45612,REDACTED,REDACTED,Carrollton,Texas,US,38.4973,53,325,325412,0,COM,15,26,97,200,136,0,0,2,27,5,1,0,0,0,0,1,2,0,17,0,0,7,0,13,2,9,2,0,9,0,0,0,0
1-10SSHYI,1-10JZPJB,REDACTED,REDACTED,Greenvale,New York,US,15.5625,70,441,441110,0,COM,20,32,202,9931,307,0,0,2,42,2,0,1,1,0,1,39,9,0,28,16,0,2,0,0,5,51,0,3,0,0,0,0,0
1-10SSL1N,1-10SSL1N,REDACTED,REDACTED,Phoenix,Arizona,US,5.7,46,611,611110,0,,17,35,126,233,165,0,0,12,6,6,0,0,0,1,0,2,0,0,14,3,0,0,0,2,3,46,0,0,28,0,0,0,3
1-10SSMNE,1-10SSMNE,REDACTED,REDACTED,Pittsburgh,Pennsylvania,US,13.2561,85,446,446199,0,COM,9,14,18,34,28,0,0,2,2,0,0,1,0,0,0,0,0,0,4,2,0,3,0,3,1,0,0,0,0,0,0,0,0
1-10SSSK7,1-10SSSK7,REDACTED,REDACTED,South Orange,New Jersey,US,2.2572,65,813,813110,0,ORG,8,15,38,54,46,0,0,3,0,0,0,0,0,0,0,0,5,0,3,10,3,0,0,1,5,6,0,0,0,0,2,0,0
1-10SSXTY,4-1D4A-1914,REDACTED,REDACTED,Fort Lauderdale,Florida,US,205.5313,1350,541,541330,0,COM,29,526,3485,9115,4475,0,0,189,323,92,7,43,6,69,9,178,45,4,740,332,11,61,0,173,47,954,8,90,78,0,25,0,1
1-10ST2M4,1-10ST2M4,REDACTED,REDACTED,Woodland Hills,California,US,8.984901,90,541,541611,0,,28,122,619,1527,793,0,0,22,49,19,21,5,0,3,0,27,6,0,150,83,0,14,0,17,9,57,0,23,113,0,1,0,0
1-10STBVA,1-10STBVA,REDACTED,REDACTED,Thornhill,Ontario,CA,1.700591,13,493,493110,0,COM,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10STOOF,4-1FHC-261,REDACTED,REDACTED,Calgary,Alberta,CA,1750.308,3688,213,213112,0,,11,180,1328,4930,2752,0,0,6,89,19,8,12,0,9,0,25,15,0,282,169,0,29,0,24,3,291,0,5,342,0,0,0,0
1-10STOOF,4-1FHC-261,REDACTED,REDACTED,Calgary,Alberta,CA,1750.308,3688,213,213112,0,,30,157,909,2119,1242,0,0,23,62,16,7,44,0,10,0,14,10,0,149,124,0,14,0,61,2,185,0,0,188,0,0,0,0
1-10SU3ON,1-10SU3ON,REDACTED,REDACTED,Calgary,Alberta,CA,9.203197,85,484,484220,0,COM,7,1,9,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SU3ON,1-10SU3ON,REDACTED,REDACTED,Fort McMurray,Alberta,CA,9.203197,85,484,484220,0,COM,5,10,12,17,14,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,2,0,0,0,0,0,0,0
1-10SU8N9,1-10SU8N9,REDACTED,REDACTED,Tofino,British Columbia,CA,14.1049,82,484,484121,0,COM,11,16,32,58,39,0,0,1,2,0,0,0,0,0,0,2,2,0,3,11,0,5,0,3,0,2,0,0,1,0,0,0,0
1-10SUFIY,1-10SUFIY,REDACTED,REDACTED,Oakville,Ontario,CA,1.100382,12,511,511210,0,COM,6,6,11,35,35,0,0,2,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10SULRT,1-10SULRT,REDACTED,REDACTED,North York,Ontario,CA,7.502607,22,488,488510,0,COM,5,5,6,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1-10SUYOG,1-10SUYOG,REDACTED,REDACTED,Vista,California,US,20.8244,100,332,332216,0,COM,9,8,88,119,88,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,8,34,0,0,29,0,0,0,10
1-10SV24K,1-P98-15307,REDACTED,REDACTED,Sao Paulo,Sao Paulo,BR,482.5282,1400,520,520000,0,COM,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SV34G,1-10SV34G,REDACTED,REDACTED,Trenton,New Jersey,US,10.5663,85,541,541330,0,,15,61,260,1570,398,0,0,20,31,17,1,1,0,0,0,12,1,0,48,62,0,0,0,6,7,26,0,1,24,0,3,0,0
1-10SV90A,1-10SV90A,REDACTED,REDACTED,Saginaw,Texas,US,55.5112,200,238,238000,0,COM,13,23,55,117,73,0,0,1,16,0,1,1,0,0,0,4,7,0,5,1,0,0,1,0,1,10,1,1,5,0,0,0,0
1-10SVJEF,1-UKCHT9,REDACTED,REDACTED,Bedminster,New Jersey,US,25130,52000,325,325320,0,COM,11,199,3542,12151,7755,0,0,93,63,45,18,12,0,15,0,73,16,0,239,77,0,7,0,16,15,213,0,25,2615,0,0,0,0
1-10SVJEF,1-UKCHT9,REDACTED,REDACTED,Mount Laurel,New Jersey,US,25130,52000,325,325320,0,COM,21,42,197,2662,205,0,0,9,6,0,0,8,0,1,4,4,2,0,16,6,2,60,0,0,8,63,0,3,3,0,0,0,2
1-10SVJEF,1-UKCHT9,REDACTED,REDACTED,Bedminster,New Jersey,US,25130,52000,325,325320,0,,31,372,7222,30545,18183,0,0,87,169,75,13,39,0,19,1,206,24,0,581,185,3,16,0,113,29,379,0,42,5239,1,1,0,0
1-10SVKG5,1-2PC4HQ,REDACTED,REDACTED,Santee,California,US,72.6717,85,423,423510,0,,19,14,56,492,183,0,0,0,0,0,0,3,0,0,0,1,2,0,43,0,0,0,0,2,0,4,0,0,1,0,0,0,0
1-10SVQHZ,1-10SVQHZ,REDACTED,REDACTED,Opelousas,Louisiana,US,9.4718,65,238,238210,0,COM,2,2,4,44,24,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1-10SVV03,1-10SVV03,REDACTED,REDACTED,Alliston,Ontario,CA,127.8444,700,484,484121,0,,18,16,40,59,48,0,0,1,2,0,0,0,0,0,0,4,2,0,14,4,0,3,0,9,0,1,0,0,0,0,0,0,0
1-10SW2GT,1-1FSMWN5,REDACTED,REDACTED,Rockwall,Texas,US,91.8089,591,531,531210,0,COM,11,12,30,46,35,0,0,0,0,0,3,0,0,9,0,1,6,0,6,0,0,0,0,0,2,3,0,0,0,0,0,0,0
1-10SW2HU,1-10SW2HU,REDACTED,REDACTED,Moosic,Pennsylvania,US,6.8288,70,237,237100,0,COM,13,13,29,56,33,0,0,1,0,0,0,0,0,0,0,6,0,0,8,1,0,0,0,9,0,2,0,0,2,0,0,0,0
1-10SW32L,1-10SW32L,REDACTED,REDACTED,Anaheim,California,US,204.2631,106,721,721110,0,COM,30,274,901,2684,1582,0,0,96,102,8,0,8,1,27,0,62,12,0,225,45,9,23,0,33,33,171,3,9,21,0,8,0,5
1-10SW6GF,1-10SW6GF,REDACTED,REDACTED,Minneapolis,Minnesota,US,21.7692,75,236,236220,0,,6,5,9,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,1
1-10SWA66,1-10SWA66,REDACTED,REDACTED,Livermore,California,US,18.3712,70,423,423490,0,COM,4,6,14,32,15,0,0,2,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,1,3,0,0,0,0,0,0,0
1-10SWAE5,1-10SWAE5,REDACTED,REDACTED,Allen Park,Michigan,US,25.7874,120,332,332216,0,COM,10,13,26,34,32,0,0,6,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,10,0,0,0,0,0,0,0
1-10SWCTI,1-10SWCTI,REDACTED,REDACTED,Palestine,Texas,US,12,75,447,447190,0,COM,5,5,8,13,12,0,0,0,0,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SWIQ4,1-WWI24R,REDACTED,REDACTED,Dallas,Texas,US,11.7904,50,484,484110,0,COM,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SX66T,1-10SX66T,REDACTED,REDACTED,Santiago,Region Metropolitana de Santiago,CL,83.2222,280,423,423610,0,COM,5,5,7,10,9,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1-10SXA6G,1-N9XYVH,REDACTED,REDACTED,Santiago,Region Metropolitana de Santiago,CL,3.6986,80,924,924120,0,COM,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SXCP9,1-10SXCP9,REDACTED,REDACTED,Iquique,Tarapaca,CL,6.647,90,423,423710,0,COM,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1-10SXCP9,1-10SXCP9,REDACTED,REDACTED,Antofagasta,Antofagasta,CL,6.647,90,423,423710,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SXFJX,1-10SXFJX,REDACTED,REDACTED,Gurnee,Illinois,US,8.7,50,238,238160,0,,31,110,314,858,369,0,0,16,25,7,0,5,0,10,3,14,12,0,73,30,0,2,1,9,8,48,0,8,43,0,0,0,0
1-10SXIBS,1-10SXIBS,REDACTED,REDACTED,Los Angeles,California,US,34.6579,90,441,441110,0,,28,50,190,761,298,0,0,24,28,0,0,1,0,1,0,14,8,1,16,5,0,1,0,5,4,28,1,0,17,0,36,0,0
1-10SXOJZ,1-10SXOJZ,REDACTED,REDACTED,Springfield,Ohio,US,19.7209,75,332,332996,0,,2,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1-10SXOZT,1-10SXOZT,REDACTED,REDACTED,Topeka,Kansas,US,10.5395,76,238,238000,0,COM,11,9,25,53,35,0,0,8,4,0,0,0,0,2,0,0,1,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1-10SXP7E,1-10SXP7E,REDACTED,REDACTED,Bedford,Pennsylvania,US,6.2763,70,332,332322,0,COM,9,9,22,37,33,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,1,0,2,0,1,12,0,0,0,0
